Duration,director_facebook_likes,Actor_power,IMDB,Budget,Worldwide_sales,Age_rank,FB_likes,distributor_share_percent,Theater_num,Reviews,year,id,is_rereleased,Season,worldwide_gross_income_group,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Mystery,Romance,Sci-Fi,Sport,Thriller,Music/Musical,title,re_income1,re_income2,re_income3,re_year1,re_year2,re_year3,worldwide_gross_income_group2
0.6450110198781176,0.5950614800843125,0.7835536942722581,0.7397260273972603,0.9230432665256671,0.8813944682378482,0.7058823529411764,0.8412240098710064,0.7726451780249735,0.8426445748436956,6.5952794651320765,2011,tt0458339,0,2,일반흥행,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Captain America - Il primo Vendicatore,0.0,0.0,0.0,0.0,0.0,0.0,일반흥행
0.4589711682089299,0.6051469941504941,0.8561866708169953,0.6849315068493151,0.8455700381661093,0.7497370532172142,0.9411764705882352,0.8127894406357757,0.0,0.8275561006814995,5.828784425575758,2014,tt0458481,0,3,비흥행,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Sin City - Una donna per cui uccidere,0.0,0.0,0.0,0.0,0.0,0.0,비흥행
0.3183416316800014,0.5234854889039298,0.6855824958320587,0.5342465753424657,0.7449657374829077,0.7936298163490066,0.9411764705882352,0.7422105217850539,0.029536655619628118,0.8151060673671292,6.050986724008503,2011,tt0464154,0,1,비흥행,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Piranha 3D,0.0,0.0,0.0,0.0,0.0,0.0,비흥행
0.8263310016627634,0.3895176563531843,0.7597820736889423,0.6712328767123288,0.6905408192030176,0.5003474290075312,0.9411764705882352,0.0,0.05650150955662282,0.4591683014490595,5.007461019040772,2012,tt0466893,0,2,비흥행,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Margaret,0.0,0.0,0.0,0.0,0.0,0.0,비흥행
0.5134169762235437,0.5423281951151431,0.4803435107169781,0.8493150684931507,0.6975073419679485,0.7458258513852521,0.9411764705882352,0.908819259116407,0.0,0.795855553221119,6.5861443711309375,2015,tt0470752,0,2,비흥행,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,Ex Machina,0.0,0.0,0.0,0.0,0.0,0.0,비흥행
0.4774677167231594,0.6014243412291898,0.6522810850290524,0.6438356164383561,0.8600195785811957,0.8293997922826243,0.7058823529411764,0.0,0.7568841380367053,0.8742834272565213,5.566924918432841,2011,tt0471042,0,3,일반흥행,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Tower Heist - Colpo ad alto livello,0.0,0.0,0.0,0.0,0.0,0.0,일반흥행
0.4682643377065943,0.4186585847062148,0.5180341269437377,0.5342465753424657,0.8986920412085686,0.9060429256189734,0.0,0.810301849304003,0.0,0.8790109876351017,5.311073612817832,2011,tt0472181,0,3,대흥행,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,I Puffi,0.0,0.0,0.0,0.0,0.0,0.0,대흥행
0.3709816717262506,0.508395761400497,0.8106886770672087,0.6986301369863013,0.7965461147041804,0.7884212003092085,0.9411764705882352,0.7584795945778731,0.0,0.8105788154955201,5.5867999269580695,2011,tt0472399,0,2,비흥행,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Professione assassino,0.0,0.0,0.0,0.0,0.0,0.0,비흥행
0.5814846634198559,0.5165047237419621,0.7675639491402855,0.6986301369863013,0.9590583513174276,0.8757052176608914,0.7058823529411764,0.7869141638131039,0.0,0.9123762310326152,6.065044752110662,2010,tt0473075,0,1,일반흥행,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Prince of Persia - Le sabbie del tempo,0.0,0.0,0.0,0.0,0.0,0.0,일반흥행
0.5977678345975099,0.3895176563531843,0.6621884789238924,0.7397260273972603,0.6790975084798188,0.6135384262426302,0.0,0.0,0.0,0.6319510905000488,3.9299470414358537,2010,tt0473102,0,1,비흥행,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,La partita perfetta,0.0,0.0,0.0,0.0,0.0,0.0,비흥행
0.4956119285150282,0.6878008240741365,0.8363737135844023,0.6575342465753424,0.7361798045953214,0.7779006786850283,0.7058823529411764,0.7869141638131039,0.787643281727563,0.8161483619531048,6.163038128872079,2016,tt0475290,0,1,비흥행,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,"Ave, Cesare!",0.0,0.0,0.0,0.0,0.0,0.0,비흥행
0.420864394042018,0.9352214075264396,0.8046161011403659,0.726027397260274,0.8890681406080256,0.8348527692596054,0.7058823529411764,0.7677081952475941,0.8200504275633248,0.8452914924964622,5.945986914220438,2010,tt0477080,0,3,일반흥행,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Unstoppable - Fuori controllo,0.0,0.0,0.0,0.0,0.0,0.0,일반흥행
0.6826658166614412,0.5789092997013536,0.7647987250849001,0.7397260273972603,0.7965461147041804,0.7695860346285659,0.7058823529411764,0.8282895912067683,0.8473813776139956,0.8058278686682805,5.910869473091654,2012,tt0477302,0,1,비흥행,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"Molto forte, incredibilmente vicino",0.0,0.0,0.0,0.0,0.0,0.0,비흥행
0.7537840823435187,0.0,0.7505093531356065,0.726027397260274,0.7740142995097377,0.7728549794040801,0.7058823529411764,0.8282895912067683,0.0,0.7781117407371353,6.761560261806704,2011,tt0478304,0,1,비흥행,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,The Tree of Life,0.0,0.0,0.0,0.0,0.0,0.0,비흥행
0.5896610425331184,0.5436074765354004,0.6854857824889934,0.7945205479452053,0.915560248875512,0.9012194896306379,0.7058823529411764,0.8633376421591583,0.0,0.8748212736974028,6.485712170713991,2015,tt0478970,0,2,대흥행,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Ant-Man,0.0,0.0,0.0,0.0,0.0,0.0,대흥행
0.4956119285150282,0.5540557774794029,0.8200485942531303,0.6575342465753424,0.6565656932853758,0.3872226509356828,0.9411764705882352,0.4997659282779903,0.0,0.3971870004857037,4.270248868157706,2010,tt0479341,1,4,비흥행,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Adam Resurrected,0.5082940186963805,0.0,0.0,2012.0,0.0,0.0,재개봉
0.41109464359778203,0.369758021901766,0.7494066578322929,0.6575342465753424,0.7490877191892211,0.7325215147034277,0.7058823529411764,0.0,0.8743462315509903,0.7708441795391497,5.530018272828588,2010,tt0480255,0,2,비흥행,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,The Losers,0.0,0.0,0.0,0.0,0.0,0.0,비흥행
0.4865830237764564,0.4595246308657022,0.6439769735724419,0.5890410958904109,0.7859073861654801,0.7956900158189278,0.9411764705882352,0.7216536137950171,0.0,0.8381010137855692,5.478359632944581,2011,tt0480687,0,2,비흥행,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Libera uscita,0.0,0.0,0.0,0.0,0.0,0.0,비흥행
0.420864394042018,0.2760649054516266,0.845667776567525,0.7808219178082192,0.919371060751898,0.9084376825556892,0.0,0.8023269161089115,0.0,0.9626299475467934,5.649468871542845,2013,tt0481499,0,1,대흥행,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I Croods,0.0,0.0,0.0,0.0,0.0,0.0,대흥행
0.3502734144614421,0.3621921532039483,0.6272463366044041,0.7808219178082192,0.5446190059552445,0.6802898820305914,0.7058823529411764,0.0,0.0,0.6811614297538313,4.981075425895448,2010,tt0482463,0,4,비흥행,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Bella,0.0,0.0,0.0,0.0,0.0,0.0,비흥행
0.6526620033255282,0.4941473009083843,0.6648517296282699,0.6027397260273972,0.8340645701433784,0.7641505281593758,0.7058823529411764,0.0,0.7073110412385742,0.7780865137304771,5.556822270590167,2012,tt0485985,0,4,비흥행,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Red Tails,0.0,0.0,0.0,0.0,0.0,0.0,비흥행
0.3397479778863066,0.48388844734207204,0.6085688167356152,0.547945205479452,0.3950146839358968,0.5717525401687192,0.9411764705882352,0.5955500564041654,0.0,0.4064244257883342,5.432951753362834,2013,tt0490076,1,3,비흥행,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,All the Boys Love Mandy Lane,0.0,0.0,0.0,2013.0,0.0,0.0,재개봉
0.5480586963037344,0.3721573998711443,0.6155860601377904,0.6027397260273972,0.7830628451068629,0.7792264698616097,0.7058823529411764,0.7422105217850539,0.0,0.8270850633470408,5.224584661380228,2011,tt0491152,0,1,비흥행,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,Something Borrowed - L'amore non ha regole,0.0,0.0,0.0,0.0,0.0,0.0,비흥행
0.3606838166402021,0.2760649054516266,0.6933368458867807,0.3150684931506849,0.7830628451068629,0.7449954821923191,0.0,0.0,0.5283019864409019,0.8202391852493152,4.799691040190719,2010,tt0492389,1,1,비흥행,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Puzzole alla riscossa,0.5707772650549761,0.0,0.0,2013.0,0.0,0.0,재개봉
0.4774677167231594,0.2982831677209521,0.5473569783999284,0.6849315068493151,0.6975073419679485,0.7281590979703368,0.0,0.0,0.0,0.7576278566840304,4.471691183876938,2010,tt0493949,0,2,비흥행,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,Ramona and Beezus,0.0,0.0,0.0,0.0,0.0,0.0,비흥행
0.8996396501853687,0.0,0.6720159435296714,0.8630136986301369,0.9761980481854899,1.0,0.7058823529411764,0.8152004784240094,0.8200504275633248,0.9130387180864163,7.586362942203338,2010,tt0499549,1,4,최고흥행,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Avatar,0.9100640246907412,0.8524109420616727,0.2703877802112073,2010.0,2011.0,2020.0,재개봉
0.5480586963037344,0.5914590945619939,0.8199296506998771,0.7123287671232876,0.7674975526773504,0.8060768799206447,0.9411764705882352,0.7902488179416849,0.0,0.8474582984648394,5.598519907239425,2011,tt0758752,0,4,비흥행,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,Amore & altri rimedi,0.0,0.0,0.0,0.0,0.0,0.0,비흥행
0.3502734144614421,0.38545303617811655,0.4279737707664305,0.6027397260273972,0.7965461147041804,0.7215702047307871,0.7058823529411764,0.0,0.2961133065778556,0.7487579899526257,4.756679610828472,2012,tt0763831,0,1,비흥행,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Una bugia di troppo,0.0,0.0,0.0,0.0,0.0,0.0,비흥행
0.3291049362344069,0.19375304278174774,0.6432263360221883,0.6027397260273972,0.7965461147041804,0.7874949528476133,0.0,0.0,0.0,0.8678182354696095,4.471691183876938,2016,tt0765446,1,1,비흥행,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Fuga dal pianeta Terra,0.657320855814761,0.0,0.0,2016.0,0.0,0.0,재개봉
0.4956119285150282,0.2982831677209521,0.7653958522828187,0.6301369863013697,0.726555903994778,0.7345415846411602,0.9411764705882352,0.0,0.0,0.8022644866739082,5.0545216380691365,2011,tt0770703,0,3,비흥행,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,(S)ex list,0.0,0.0,0.0,0.0,0.0,0.0,비흥행
0.7808083719514012,0.0,0.7864427218615252,0.7534246575342465,0.9709514379731704,0.9160150707444302,0.7058823529411764,0.9150354948285976,0.8887627994774018,1.0,7.430620793762177,2013,tt0770828,0,2,대흥행,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,L'uomo d'acciaio,0.0,0.0,0.0,0.0,0.0,0.0,대흥행
0.4401083277009383,0.0,0.8273210964905822,0.8630136986301369,0.6975073419679485,0.7890708689757596,0.9411764705882352,0.8855564880331199,0.10427285520865018,0.8263593867452613,7.010346090320214,2011,tt0780504,1,3,비흥행,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Drive,0.6323796266794723,0.0,0.0,2020.0,0.0,0.0,재개봉
0.4401083277009383,0.3934228379553295,0.7969735498360211,0.7671232876712328,0.7314824678855902,0.6983906630592812,0.7058823529411764,0.7216536137950171,0.0,0.7417414344030718,5.1703159227386415,2010,tt0780511,0,3,비흥행,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Stanno tutti bene - Everybody's Fine,0.0,0.0,0.0,0.0,0.0,0.0,비흥행
0.4682643377065943,0.5950614800843125,0.7508129527952382,0.5890410958904109,0.9300097892905981,0.8241216608997336,0.9411764705882352,0.0,0.6668318043622341,0.8602245666169559,6.113708032215593,2010,tt0780653,0,4,비흥행,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,Wolfman,0.0,0.0,0.0,0.0,0.0,0.0,비흥행
0.420864394042018,0.0,0.3879829979906145,0.6438356164383561,1.0,0.6625680875632787,0.9411764705882352,0.0,0.0,0.6446696702218772,4.780825303177852,2010,tt0785035,0,4,비흥행,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ong Bak 2 - La nascita del dragone,0.0,0.0,0.0,0.0,0.0,0.0,비흥행
0.4012236504135847,0.19375304278174774,0.6381154801692742,0.726027397260274,0.8374877633867528,0.8091033439427927,0.0,0.7291214090022952,0.029536655619628118,0.8332461865333034,5.362805670932773,2014,tt0787474,0,3,비흥행,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Boxtrolls - Le scatole magiche,0.0,0.0,0.0,0.0,0.0,0.0,비흥행
0.4401083277009383,0.3540037577768866,0.8219697667061989,0.6027397260273972,0.7674975526773504,0.7284685252550626,0.7058823529411764,0.7422105217850539,0.0,0.776055756877087,5.5362742371561815,2013,tt0790628,0,1,비흥행,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,L'incredibile Burt Wonderstone,0.0,0.0,0.0,0.0,0.0,0.0,비흥행
0.5896610425331184,0.5333519074066703,0.774998376087749,0.8904109589041096,0.5865754825759737,0.7701034110153947,0.9411764705882352,0.8683140791759058,0.0,0.8119266321068503,6.1785627671603285,2014,tt0790636,0,4,비흥행,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Dallas Buyers Club,0.0,0.0,0.0,0.0,0.0,0.0,비흥행
0.5565257948814968,0.3621921532039483,0.7588238584163871,0.7671232876712328,0.6130675908434602,0.561345004680937,0.9411764705882352,0.0,0.0,0.5678827817082154,5.2275067801871655,2010,tt0790712,0,1,비흥행,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Oltre le regole - The Messenger,0.0,0.0,0.0,0.0,0.0,0.0,비흥행
0.6900213923477492,0.5213892142660749,0.7687132143830931,0.7534246575342465,0.8374877633867528,0.8503180287713151,0.7058823529411764,0.8262543457244154,0.6704145069721894,0.8895444116306608,6.209831676734022,2013,tt0790724,0,4,일반흥행,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Jack Reacher - La prova decisiva,0.0,0.0,0.0,0.0,0.0,0.0,일반흥행
0.4012236504135847,0.4799523867297509,0.8206130330783737,0.5616438356164384,0.915560248875512,0.7900904003369092,0.7058823529411764,0.7759634598529196,0.82871953338001,0.8247564011377991,5.584831841377016,2013,tt0790736,0,3,비흥행,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,R.I.P.D. - Poliziotti dall'aldilà,0.0,0.0,0.0,0.0,0.0,0.0,비흥행
0.5221962302417649,0.3077731420417749,0.7657830901246815,0.6438356164383561,0.7568588241386505,0.7300584674604472,0.9411764705882352,0.0,0.0,0.7577491482723603,5.504555375379736,2010,tt0795351,0,3,비흥행,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,Case 39,0.0,0.0,0.0,0.0,0.0,0.0,비흥행
0.3183416316800014,0.4502316286516769,0.8272795597769738,0.273972602739726,0.726555903994778,0.7901312819440905,0.7058823529411764,0.7422105217850539,0.0,0.8439786968972003,5.367820775777131,2013,tt0795461,0,1,비흥행,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Scary Movie 5,0.0,0.0,0.0,0.0,0.0,0.0,비흥행
0.4956119285150282,0.5517401064233317,0.7761730714312023,0.5890410958904109,0.9115999558024686,0.8981905043305732,0.7058823529411764,0.7534228371588289,0.8743462315509903,0.9136680710851676,6.311073612817832,2010,tt0800320,0,1,대흥행,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Scontro tra titani,0.0,0.0,0.0,0.0,0.0,0.0,대흥행
0.5732374922647909,0.0,0.871610584279183,0.7534246575342465,0.9300097892905981,0.8927155489083557,0.7058823529411764,0.8658653628365349,0.7726451780249735,0.8537309439794906,6.6151867249171925,2011,tt0800369,0,1,대흥행,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Thor,0.0,0.0,0.0,0.0,0.0,0.0,대흥행
